siteid,latitude,longitude
0629,38.13370586,23.78377233
0630,38.083857,23.87838089
0631,37.97911392,23.74685
0632,37.94162983,23.65006539
0633,38.01227678,23.72926369
0635,38.03908122,23.80818714
0636,37.98003311,23.74176658
0637,37.87286103,23.73808392
0638,37.97833244,23.72978492
0639,38.01451069,23.83118969
0640,37.98739911,23.75792867
0642,38.04916667,23.69583333
0643,37.78808097,23.89682883
0644,38.02439158,23.73537075
0645,38.00958164,23.84074172
0646,37.97573633,23.73695586
0647,37.72831503,24.03837761
0648,38.02047736,23.92178281
0649,37.92419336,23.75557422
0650,37.91968133,23.93313489
0651,38.06946972,23.76666058
0652,37.98751394,23.91485558
0653,37.86093586,23.78437247
0654,38.80388506,21.26527956
0655,37.94434156,23.72096103
0656,37.95594861,23.68179203
0657,37.96915908,23.70973747
0658,37.95769033,23.69294539
0659,37.88685083,23.46406136
0660,37.96620261,23.75050786
0661,38.04663672,23.78810433
0662,37.96368872,23.66347644
0663,37.89358444,23.75777483
0664,37.99891439,23.70342192
0665,37.98646556,23.72002781
0666,38.23138889,23.86027778
0667,38.09066364,23.78674361
0669,37.97710461,23.64278767
0671,38.03583106,23.85568603
0672,38.05194444,23.81055556
0673,38.04458097,23.83551989
0674,37.97323275,23.88080778
0675,37.96307294,23.70451794
0676,37.98133469,23.76616186
0677,37.97824161,23.628925
0678,38.02513692,23.83393644
0679,38.13901406,23.84131194
0680,37.95492089,23.74013656
0681,37.93753308,23.94532544
0682,37.94083333,23.94888889
0683,37.93403961,23.94198197
0684,37.93167361,23.94447508
0685,38.05720542,23.84591803
0686,37.93158419,23.64538442
0689,38.03105175,23.70167692
0690,38.03352994,23.68966222
0691,37.84669444,23.77005556
0692,37.93399111,23.71505678
0694,38.02258147,23.82146447
0696,37.95903386,23.70952914
0697,37.99981667,23.76845292
0698,37.96910614,23.761639
0699,38.07833333,23.8125
0700,38.06005311,23.79202103
0701,37.85790814,23.78032761
0703,37.94636964,23.74048342
0704,37.98860744,23.75571861
0705,37.98116394,23.74492383
0706,38.00287197,23.76058942
0707,37.99769419,23.74484611
0708,37.97537544,23.47734939
0709,37.98888108,23.75386628
0710,38.00694444,23.66527778
0711,37.96724778,23.77090653
0712,38.00192211,23.7353615
0713,38.02841489,23.78513203
0714,38.04047019,23.78482658
0716,37.97773819,23.74105342
0718,38.01083333,23.6475
0719,38.07858033,23.82740925
0720,37.26642828,23.12497328
0721,37.90915489,23.73426611
0722,38.02772222,23.76016667
0732,37.96809339,23.67245928
0733,38.05752008,23.63330828
0734,38.01355636,23.75373778
0736,38.01701547,23.69319261
0739,37.91625292,23.75290092
0740,37.92844422,23.87251811
0741,37.88616061,23.75173367
0742,38.015569,23.72882842
0744,37.98989808,23.72928558
0745,37.9868325,23.731228
0750,37.99742319,23.72807481
0751,37.97730969,23.73440017
0752,38.12081092,23.85941056
0753,37.87449061,24.01964311
0754,38.08102514,23.74610558
0755,37.96692525,23.51660128
0756,38.15266264,23.73738414
0758,37.9925,23.73277778
0759,37.96397011,23.76153994
0760,38.00764303,23.72329275
0761,38.04866461,23.75707728
0762,38.11791314,23.77454967
0763,37.97950331,23.74089586
0764,37.34921822,23.46238303
0765,37.99452672,23.77635417
0766,38.00660389,23.66455656
0768,37.25969444,23.163
0769,37.94733792,23.64335925
0770,37.94833333,23.65111111
0771,38.02328092,23.84850444
0772,37.99110561,23.73446478
0773,38.03678972,23.78720036
0774,37.26459694,23.16327392
0775,38.03732717,23.78934056
0776,37.98117861,23.71470417
0777,38.03622586,23.78809872
0781,37.99875233,23.72414939
0782,38.04258125,23.78813208
0784,37.98000267,23.77155789
0785,37.98470858,23.73766681
0786,37.96544444,23.73961111
0787,37.84869064,23.75528883
0789,37.81527778,23.78027778
0791,38.03555556,23.79611111
0792,38.03583333,23.795
0793,37.97868267,23.73159247
0796,38.035,23.79555556
0797,37.92241131,23.70289319
0798,37.97713281,23.72611622
0799,37.92460828,23.724237
0800,38.0175,23.87
0802,37.90027778,23.72666667
0804,38.02708903,23.81158967
0805,38.09113606,23.745439
0806,37.98583333,23.72861111
0807,37.97606383,23.73593394
