eett,latitude,longitude
420454,37.497348,23.444954
360435,39.765756,22.534432
340641,36.414309,25.434888
150430,38.811642,22.413614
310145,40.960956,22.523413
310146,40.960556,22.528645
340666,36.354487,25.46821
250126,40.294059,20.769415
91382,40.470384,22.968759
160014,40.779445,21.409362
190036,40.087892,23.318295
330105,40.254563,22.075134
110815,36.87108,27.181925
160014,40.779445,21.409362
110817,36.878606,27.178461
320397,38.022044,22.502919
110447,36.386589,28.137143
110448,36.387649,28.1382
270330,39.338094,22.096729
220376,37.66397,21.346067
220375,37.664858,21.336883
220377,37.664107,21.352044
220397,37.665627,21.312089
170126,38.428956,22.430956
90192,40.653078,22.90996
90183,40.685236,22.783356
10144,38.181146,21.826049
20300,38.447517,21.117867
260016,40.858927,24.706217
370048,35.110944,26.218774
360125,40.767056,22.926926
30175,37.527126,22.865653
150366,39.013056,22.131444
280016,40.512356,21.318424
290113,38.181859,20.486734
290140,38.173476,20.490497
450030,39.150826,20.659919
70057,38.389202,22.653725
450028,39.197482,20.565939
340607,37.052189,25.499564
90109,40.615029,22.956364
100089,41.105114,24.0847
120087,40.86934,25.987129
90091,40.49926,22.877925
160022,40.58624,21.490111
110179,36.450091,28.222448
110818,36.852253,27.207484
330042,40.299228,21.792746
330042,40.299228,21.792746
10749,38.145308,21.525347
20119,38.452864,21.624475
30278,37.495668,22.9905
91342,40.492662,22.869486
500022,39.598159,21.651551
10262,38.152821,22.316691
320437,38.107437,22.539537
10059,38.187807,22.196443
250076,39.446172,20.706369
61852,38.016918,23.770559
61858,38.019802,23.774192
90491,40.58314,22.949882
90495,40.577956,22.945077
90504,40.580411,22.952247
63443,38.099401,23.797052
63449,38.097368,23.79098
63456,38.090399,23.772378
90216,40.573336,22.991188
90072,40.633778,22.944027
130185,38.904767,24.566051
380058,39.147056,26.529948
440023,40.28699,22.283866
490313,40.76407,23.769436
90103,40.597768,22.965018
200515,35.430934,23.685118
300247,39.725158,19.893895
300248,39.7202,19.874455
390076,38.703566,20.707178
60730,38.028753,23.848955
91405,40.476243,22.870002
300273,39.428599,19.995275
300275,39.442812,19.955255
300276,39.443245,19.943694
300277,39.427782,19.948511
300216,39.729808,19.7029
110256,37.049724,26.954341
430020,40.684987,22.301602
100025,41.258559,24.493933
100031,41.28313,24.208343
220286,37.671159,21.443073
220317,37.670089,21.435626
130184,38.500018,23.356525
220326,37.669504,21.440749
130506,38.382424,23.629145
130507,38.383925,23.629746
130509,38.380586,23.628911
130513,38.407158,23.60581
130514,38.406939,23.602593
130515,38.405402,23.602039
240104,35.334337,25.118779
240104,35.334337,25.118779
400099,39.277269,22.815605
340642,36.409936,25.442093
340643,36.412115,25.442859
340648,36.402633,25.437154
100067,41.22456,24.18895
130497,38.509766,23.637879
130498,38.498862,23.63462
440045,40.375801,22.579178
60170,37.889579,23.755293
68058,37.873029,23.871933
60014,37.994463,23.674592
70274,38.341571,23.355907
260081,40.833367,24.024575
240100,35.234087,25.158503
150117,38.908941,22.127382
90057,40.80214,22.669724
130288,38.516266,24.02975
150159,38.916197,22.302114
240105,35.341156,25.136336
110828,36.871303,27.149242
90168,40.753207,23.468422
120076,41.57866,26.535348
200114,35.488061,24.073449
150165,38.793409,22.725302
370176,35.110944,26.218774
70055,38.308805,23.63758
130008,38.856324,23.043402
67471,37.999647,23.386084
330085,40.667269,21.835381
190294,40.311515,23.07106
190198,39.964022,23.673006
500383,39.583019,21.727414
360162,39.814123,22.818809
330088,40.184701,21.99749
90108,40.540394,23.028096
60256,38.031404,23.709343
170021,38.361264,22.227607
310162,40.941297,22.893266
280023,40.390675,20.952592
110843,36.875038,27.206239
110819,36.870891,27.204364
110820,36.852283,27.209978
110821,36.849426,27.201284
160017,40.851089,21.396667
110822,36.845918,27.204372
110823,36.876778,27.214936
110829,36.873647,27.158433
170127,38.431151,22.430772
110830,36.876639,27.146875
110831,36.879696,27.14573
170132,38.438169,22.422594
100072,41.206447,24.342174
260322,40.994267,24.653306
110834,36.8475,27.161216
260328,40.984748,24.702271
310077,40.889841,22.816835
20133,38.634077,21.707699
110450,36.388885,28.1353
110452,36.384011,28.129742
130501,38.779976,23.428366
110761,36.360504,28.120041
20558,38.625224,21.406376
110762,36.358641,28.11593
20562,38.626755,21.405831
20593,38.62009,21.409246
260326,40.994267,24.653306
520061,37.759373,20.89209
520068,37.758088,20.887119
260327,40.994267,24.653306
260305,40.970895,24.581053
520064,37.744314,20.897273
260307,40.765564,23.909522
90608,40.602147,22.969717
110824,36.877075,27.21892
130546,38.484884,23.554802
60260,38.043077,23.753526
360074,39.737615,22.286221
60260,38.043077,23.753526
60260,38.043077,23.753526
60233,37.952261,23.705442
60020,38.050258,23.586787
60233,37.952261,23.705442
320130,38.004576,22.726938
300056,39.806822,19.869471
100044,41.359698,24.183942
110001,35.427682,27.150305
63459,38.096664,23.791386
67835,38.301664,23.877274
510278,40.946386,24.79029
260257,40.938308,24.391691
70323,38.570936,22.782511
260018,41.013112,24.294688
60265,37.964965,23.650302
90172,40.523445,22.976587
61489,37.960733,23.719903
90663,40.599818,22.981845
370006,35.189506,25.718565
250188,39.716341,20.792058
130282,38.582282,23.710744
270134,39.285869,21.904667
290068,38.250832,20.647654
370067,35.256881,25.607143
210190,38.412404,26.127685
300037,39.789336,19.815434
380036,39.037355,26.455715
130499,38.498446,23.633871
130500,38.507907,23.6366
30282,37.319973,23.15778
30283,37.320281,23.171844
320445,37.963906,22.641576
63232,38.039131,23.629303
63239,38.031346,23.619957
63240,38.029834,23.616965
63241,38.032468,23.617234
390077,38.70554,20.708558
390078,38.713945,20.715457
390079,38.718398,20.72218
20216,38.571247,21.666884
130516,38.40965,23.604812
400286,39.416153,23.161802
130517,38.407579,23.608466
320386,37.942732,23.156291
420416,37.737744,23.525724
67913,38.123624,23.417885
220332,37.671533,21.432373
220335,37.673706,21.432113
220336,37.672773,21.431476
110190,36.605559,27.82911
210191,38.409987,26.125376
360081,39.623152,22.5332
40517,37.059478,22.888865
110011,37.458102,26.971918
320411,37.857045,22.998262
320412,37.866717,22.997057
320413,37.867384,22.997364
320414,37.865903,22.996768
320416,37.882637,22.992161
67825,38.289528,23.924808
67826,38.289304,23.918724
220274,37.808133,21.435708
440272,40.102404,22.49956
440274,40.101132,22.498906
60170,37.889579,23.755293
440018,40.267452,22.592067
40160,37.336336,22.677386
320047,37.8504,22.999724
30281,37.324893,23.154656
230081,40.569207,22.339066
220161,37.714043,21.35022
40429,37.350043,22.747353
40430,37.351271,22.749649
40440,37.16182,22.888713
40441,37.151299,22.88896
40208,37.795662,21.810908
410203,36.955004,21.702656
40210,37.767566,21.857991
110835,36.84171,27.158577
320125,37.976467,22.760823
410258,36.983467,21.713709
390012,38.611022,20.562447
220211,37.862415,21.325035
350333,36.989294,22.434264
350267,36.979274,22.442081
340173,37.060426,25.398929
110228,36.272548,28.024505
20595,38.618386,21.409494
340633,37.388682,24.890401
340635,37.397243,24.882027
340636,37.395036,24.882745
340374,37.399583,24.877374
340632,37.399583,24.877374
290150,38.074211,20.742711
90072,40.633778,22.944027
330195,40.206145,21.75143
500412,39.714617,21.616263
340654,36.396642,25.460133
340655,36.403125,25.463497
340656,36.411289,25.471479
61660,37.907952,23.755281
61672,37.906089,23.75214
61679,37.905281,23.739434
490389,41.022486,23.483362
510065,41.113636,25.021227
130267,38.502798,24.122553
130280,38.389939,24.092785
70328,38.321362,23.317261
510061,41.092216,24.901571
20314,38.364917,21.537738
510060,40.985358,24.796006
90109,40.615029,22.956364
110825,36.879772,27.228855
490118,41.077438,23.529686
90278,40.573715,22.954363
90277,40.573483,22.954176
90268,40.570013,22.957704
320041,37.763939,23.121545
360134,39.926323,22.046893
190315,40.269787,23.446965
130001,38.41304,24.193212
190121,40.512483,23.353905
420070,37.963323,23.61963
330089,40.257418,21.553782
40177,37.656338,21.899761
130483,38.428041,23.667806
380030,39.104354,26.553049
63291,38.08985,23.819201
400198,39.38107,22.981819
90770,40.642294,22.914439
90773,40.649223,22.917045
340266,37.415997,25.348696
240248,35.341156,25.136336
190288,40.19568,23.328689
91359,40.654834,23.000153
91360,40.655646,22.988359
91361,40.657751,22.982297
91362,40.656588,22.985157
91363,40.658189,22.983398
91364,40.662046,22.987858
380245,39.888149,25.077334
340650,36.424722,25.429781
340651,36.425204,25.429107
340652,36.42646,25.429076
67881,38.237424,23.787502
67882,38.237271,23.783403
340668,36.46201,25.382852
200468,35.516931,24.132403
200469,35.511569,24.142199
10122,38.158472,22.342887
260287,40.739595,24.574538
270332,39.371319,21.975671
500400,39.457267,21.62639
500401,39.47173,21.618184
250065,39.728595,20.927272
360396,39.747777,22.365211
250157,39.806178,21.002102
250338,39.641005,20.75591
20022,38.623911,21.41029
340686,37.039921,25.07962
440289,39.992326,22.623917
200129,35.452264,24.212096
440290,39.992326,22.623917
190215,40.013042,23.542474
200016,35.51137,24.013618
200016,35.51137,24.013618
330169,40.274579,21.781575
250257,39.68906,20.827616
240203,35.342459,25.158044
240212,35.341285,25.15576
400194,39.381967,22.974071
67669,37.965327,23.731319
67679,37.96001,23.720536
410042,37.034498,22.111926
10063,38.228231,21.762903
200517,35.493425,23.657297
410042,37.034498,22.111926
10231,38.163666,21.667608
410063,36.797127,21.958224
260121,40.760653,24.178011
170026,38.67366,22.429237
60076,37.807444,23.977684
170121,38.547252,22.418782
410078,37.052502,22.008352
500130,39.560453,21.769054
90072,40.633778,22.944027
200016,35.51137,24.013618
64448,37.995099,23.779449
64446,37.989169,23.764452
400232,39.332809,23.133939
150388,38.691191,23.060214
110751,36.104213,28.063915
110752,36.105621,28.066226
80150,39.62712,20.18592
200470,35.511144,24.145927
200471,35.504395,24.167711
200472,35.517018,24.119492
20379,38.585418,21.428015
20673,38.579776,21.426202
110698,36.99365,26.932668
110699,36.983818,26.933317
340554,36.723102,25.283542
490005,41.376112,23.441691
110758,36.35982,28.116335
110759,36.361584,28.116216
110760,36.362055,28.118861
370302,35.009385,25.739336
270084,39.19214,21.415944
380216,39.365706,26.177124
370292,35.039558,25.978752
220279,37.676641,21.440554
220318,37.672501,21.430429
440046,40.317575,22.590847
200139,35.53382,24.160283
60366,38.028385,23.181597
40172,37.562277,22.029527
50135,39.08742,20.919873
50136,39.16143,20.935384
380080,39.04341,26.50552
400069,39.103402,22.894002
120392,41.452288,26.462896
130549,38.482742,23.54429
450180,39.211686,20.877764
500390,39.598298,21.732501
450182,39.215422,20.897166
450183,39.216905,20.900841
450184,39.195294,20.884869
65195,38.063829,23.60142
90698,40.598001,22.972378
400210,39.379875,22.978937
510059,40.981036,24.952676
510042,41.253648,24.934241
440036,40.295508,22.35053
90109,40.615029,22.956364
320084,37.895729,22.744955
240113,35.38264,24.959395
260014,40.741462,23.98243
420070,37.963323,23.61963
320020,37.808225,22.869352
370298,35.207288,26.262541
370299,35.196179,26.263351
40445,37.248417,22.855176
40446,37.24619,22.861164
40433,37.411846,22.760581
40434,37.410866,22.759685
40435,37.411297,22.758403
40436,37.423202,22.764165
380030,39.104354,26.553049
450068,39.093828,20.70376
60232,38.03776,23.691172
50141,39.129998,21.043116
60210,38.011598,23.826201
490393,40.934353,23.503796
200420,35.233984,23.685363
200432,35.430934,23.685118
65421,38.005051,23.657148
65430,38.002725,23.662018
410153,37.109007,21.943745
30178,37.603361,22.87209
340689,37.040872,25.083137
110690,36.964899,26.959033
110691,36.962636,26.958413
110692,36.965207,26.958077
380246,39.873177,25.064938
380247,39.861037,25.0731
380248,39.871234,25.068387
380267,39.875282,25.06518
450187,38.995223,20.709069
490357,41.026814,23.609196
310151,40.804674,22.708106
310152,40.818526,22.726192
190023,40.222628,23.669416
500413,39.716342,21.619703
70298,38.377147,22.630296
20247,38.650576,21.611468
50013,39.162147,20.985769
62276,37.926693,23.694202
62289,37.932295,23.699502
260354,40.71936,24.730168
200441,35.430934,23.685118
200445,35.470284,23.601116
110082,35.416894,26.921335
200446,35.470284,23.601116
110021,35.48421,27.120402
30105,37.415879,23.124125
90089,40.488656,23.021171
110244,35.486115,27.181972
20538,38.61858,21.411808
67833,38.299215,23.878526
230148,40.622823,22.440325
110694,36.957741,26.965523
110695,36.961333,26.960749
110696,36.966235,26.956762
240080,35.127205,24.905927
64418,37.985656,23.765266
240128,35.017145,24.811056
130264,38.448725,24.112976
410175,37.003638,21.94124
100084,41.120518,24.039821
67697,37.988125,23.729143
10671,38.267348,21.741651
110307,37.350563,26.565564
510272,41.085837,24.912334
130211,38.629369,24.056877
40147,37.627412,22.292932
120008,40.847582,25.83469
130279,38.545371,24.073256
90100,40.639976,22.934314
120094,40.926048,25.917985
410042,37.034498,22.111926
410042,37.034498,22.111926
130302,38.46787,24.15297
60286,37.979561,23.726586
350061,36.7181,22.859967
90165,40.622175,23.561758
500402,39.469601,21.620811
60002,37.953297,23.854004
400061,39.051159,22.955027
360065,39.904493,22.554422
360020,39.342562,22.492078
67556,38.312042,23.836226
67799,37.813301,23.866735
67800,37.827206,23.858863
290154,38.204967,20.43613
440037,40.253814,22.344833
410168,36.999588,21.683338
20138,38.368997,21.431419
240104,35.334337,25.118779
480024,37.75345,26.978699
190072,40.016597,23.522959
60198,37.927925,23.749884
340558,36.724042,25.275572
110700,36.986685,26.93488
340559,36.723387,25.272394
340560,36.727449,25.273914
110703,37.006066,26.940733
110704,36.970254,26.937532
110705,36.959916,26.947874
410054,37.238222,21.909983
340637,36.422815,25.432514
200475,35.563962,24.092103
340600,37.042006,25.43293
110800,36.848862,27.076251
110801,36.845806,27.077309
70125,38.333398,23.600067
110807,36.745829,26.969972
70126,38.324377,23.608531
240302,35.326751,25.178737
290155,38.205226,20.437613
290157,38.202699,20.432693
130493,38.521484,23.63216
130494,38.523374,23.632219
130495,38.522184,23.637377
130496,38.518356,23.646917
67583,38.317068,23.773612
240103,35.328471,25.136269
60323,38.026548,23.998977
510062,41.060521,24.962071
150079,38.998059,22.263429
240082,35.009994,24.865756
170089,38.597405,22.494412
70329,38.321362,23.317261
70330,38.321362,23.317261
320122,37.925027,23.019123
90036,40.635046,23.246331
20688,38.578596,21.238367
100078,41.131879,24.209659
260091,40.937601,24.408921
300014,39.619755,19.919074
310153,40.815214,22.726821
240384,35.289771,25.084363
240386,35.273111,25.080724
240379,35.318503,25.084818
240382,35.30216,25.076093
410382,36.963751,21.925674
460244,35.389174,24.609175
40442,37.111683,22.88949
40443,37.114694,22.896404
40444,37.187395,22.898308
67584,38.30748,23.759503
67585,38.304907,23.754743
67586,38.303635,23.752537
340661,36.375089,25.431685
440283,40.448158,22.587308
120379,41.195665,26.296123
500399,39.494163,21.68397
510264,41.12835,25.042281
510266,41.108943,25.023243
90508,40.579176,22.955301
130249,38.633333,24.103557
110809,36.745523,26.96006
110810,36.746889,26.959423
67901,37.971047,23.217009
410384,36.915185,21.698819
410385,36.915047,21.699029
190210,40.299826,23.129002
70291,38.332635,23.666062
370284,35.018745,25.855444
70318,38.359792,22.959955
350304,37.079187,22.435304
10807,37.898823,22.124914
350306,37.078352,22.433226
350309,37.079735,22.436109
91366,40.662522,22.979941
91367,40.65893,22.984445
91369,40.66192,22.987848
340688,37.039907,25.082912
150115,39.00736,21.994597
260348,40.71936,24.730168
63319,38.090943,23.820322
63324,38.089929,23.823944
63345,38.087187,23.815893
90227,40.566173,22.997236
260079,40.765564,23.909522
260091,40.937601,24.408921
90516,40.5805,22.956208
90522,40.585106,22.966543
90530,40.588734,22.961674
62954,38.007295,23.784007
62959,38.010666,23.784475
240247,35.333482,25.165454
240217,35.336113,25.16082
67802,37.830944,23.854739
70293,38.340188,23.655886
350442,36.698977,23.031488
250212,39.639328,20.94404
260056,40.819792,24.241277
68036,38.134886,23.860946
220081,37.673441,21.4379
61475,38.137732,23.869668
61476,38.135374,23.876535
170109,38.350008,22.155546
400262,39.316853,22.919204
400289,39.435131,23.09785
420388,37.960447,23.470136
350055,36.686192,23.035837
150145,38.905935,22.509392
260083,40.900592,24.337263
200511,35.436805,23.843767
220136,37.627429,21.493444
220085,37.685648,21.355865
340638,36.422743,25.439033
130088,38.015022,24.420561
20138,38.368997,21.431419
90065,40.66444,23.696194
90125,40.705216,22.789367
10276,38.105994,21.505227
63880,38.026454,23.874169
64184,37.951121,23.674681
68034,38.064693,23.512836
40212,37.588285,22.06662
310157,40.989721,22.578721
310156,40.99192,22.575575
310155,40.994911,22.576793
67811,37.819256,23.863602
40211,37.590956,22.026164
110258,36.85537,27.113951
120358,40.506078,25.570483
250468,40.048305,20.752019
61479,38.136881,23.871639
400082,39.366872,22.954572
400082,39.366872,22.954572
400078,39.361904,22.946673
240105,35.341156,25.136336
10244,38.245369,21.735276
350376,36.298512,22.964267
340639,36.433899,25.436308
340640,36.435918,25.436542
340647,36.415125,25.433169
340557,36.724709,25.278083
220171,37.921389,21.283722
490125,41.089118,23.598042
240300,35.327068,25.206078
240172,35.334337,25.118779
70123,38.352586,23.583491
410361,36.869891,21.920859
410363,36.900168,21.923024
480137,37.592867,26.253632
340568,37.437914,24.42432
340569,37.441441,24.424543
67771,37.665067,23.991488
67772,37.666462,23.995388
110707,36.347103,27.963922
110708,36.345743,27.935965
120368,40.429977,25.514279
190283,40.347507,23.015727
30093,37.637751,23.153996
30039,37.378821,23.159472
320124,38.048057,22.685518
350375,36.287644,22.960491
350374,36.287713,22.964933
30102,37.556823,22.714322
380241,39.876848,25.060232
200508,35.241172,24.213609
480179,37.769451,27.023928
50068,39.286598,21.058497
130266,38.575784,24.061356
50129,39.221336,21.069123
190141,40.548506,23.447833
60270,38.320039,23.796631
60045,38.105677,23.670608
510067,41.077334,24.7973
300014,39.619755,19.919074
310148,41.018006,22.817054
67867,38.071797,23.165258
500001,39.827696,21.875085
67869,38.069435,23.150525
90173,40.748454,23.069701
67871,38.081219,23.188721
130322,38.418005,23.651308
130329,38.434775,23.64964
420428,37.771707,23.509293
410377,37.202111,21.622506
200079,35.46698,23.799093
450011,39.220411,20.676038
400114,39.340641,23.009023
450185,39.186799,20.885931
300048,39.700371,19.77502
240332,35.39704,24.952015
91422,40.656532,23.699269
330140,40.331951,21.79089
430196,40.781896,22.154833
500387,39.51219,21.863428
280025,40.45627,21.14306
70084,38.346986,23.582268
340366,37.640002,24.331454
190070,40.277927,23.438593
80054,39.407152,20.242735
60323,38.026548,23.998977
370285,35.018745,25.855444
70295,38.335984,23.658318
70297,38.338242,23.647185
70292,38.340913,23.659402
380242,39.881754,25.065218
91356,40.651271,22.998908
91357,40.656926,22.997021
91358,40.654042,22.997276
91370,40.663956,22.983526
91371,40.662423,22.979707
91372,40.659128,22.98439
91373,40.659645,22.973665
350315,37.076601,22.436892
350316,37.072758,22.43901
40513,37.595843,22.039586
250475,39.66616,20.852682
340649,36.421927,25.42972
300014,39.619755,19.919074
300014,39.619755,19.919074
10324,38.226678,21.722
70331,38.321362,23.317261
360439,39.38752,22.498772
190153,40.26116,23.497567
64214,37.953441,23.681185
190106,40.493909,23.652339
70289,38.338118,23.685795
200065,35.289466,23.786364
60272,37.985864,23.72381
90109,40.615029,22.956364
20229,38.664992,21.091776
90109,40.615029,22.956364
60027,38.023176,23.802156
50232,39.163849,20.931493
70299,38.378667,22.633913
63174,38.013892,23.823129
62746,37.917474,23.753723
62760,37.917469,23.751915
62768,37.918667,23.747784
200512,35.496027,23.817084
150168,39.2347,22.27734
340097,37.656677,24.31181
150139,38.850146,22.475241
330305,40.171951,21.865005
150143,38.903685,22.371553
90178,40.682649,22.805777
210178,38.319345,26.152017
60735,38.0324,23.844299
270158,39.416823,21.798855
50224,39.100782,20.913216
80005,39.600138,20.307707
10257,38.258667,21.744399
380030,39.104354,26.553049
67773,37.669221,23.99613
67774,37.66308,24.000592
410364,36.848633,21.923056
60192,37.997205,23.796123
60034,38.045126,23.804014
60287,37.980569,23.736412
310075,40.982711,22.422539
130042,38.94962,23.192031
30294,37.657901,22.790056
130559,38.932806,23.03771
130564,38.871838,23.437626
400078,39.361904,22.946673
400078,39.361904,22.946673
61492,37.968536,23.730491
370077,35.257747,25.727889
370006,35.189506,25.718565
60381,38.064693,23.512836
440291,39.988373,22.629288
440292,39.983907,22.631567
440293,39.992326,22.623917
440294,39.992326,22.623917
190139,40.28593,23.253569
470273,41.025768,25.706931
470274,40.974966,25.720117
190073,40.095051,23.979566
470275,41.017526,25.680012
10005,38.194951,21.80985
190305,40.277927,23.438593
70124,38.321882,23.62764
70122,38.345031,23.591968
190307,40.277927,23.438593
190308,40.277927,23.438593
190311,40.277927,23.438593
190313,40.280943,23.424511
340372,37.420987,24.883351
340373,37.422708,24.892114
67858,38.127395,23.976184
490077,40.893564,23.701091
340066,36.987587,25.183146
190074,40.332682,23.724526
430060,40.84607,22.504845
190110,40.277729,23.147094
190115,40.302723,23.207777
90155,40.887952,23.10089
250089,39.701185,20.944948
200509,35.48505,23.950746
360100,39.602675,22.436883
90073,40.61237,22.96756
490373,41.014254,23.52098
250056,39.652178,20.842256
400213,39.152023,23.407227
90140,40.656617,23.613003
510076,41.117194,24.94512
400108,39.243072,23.304921
60286,37.979561,23.726586
150162,39.101092,22.271619
330024,40.488329,21.559873
60271,37.824473,23.809039
90072,40.633778,22.944027
80162,39.640393,20.395378
410138,36.824975,22.280632
320123,37.92806,23.142784
340229,37.436261,24.933898
410165,37.166046,21.983686
91201,40.687353,23.692693
67567,38.307203,23.790727
67568,38.303071,23.787919
340657,36.354824,25.444209
67569,38.301915,23.786903
67576,38.327124,23.772705
340658,36.35674,25.447004
67577,38.331404,23.772624
67580,38.333284,23.762093
67582,38.329129,23.753173
200387,35.289466,23.786364
400250,39.142415,23.421653
350450,36.729363,22.854058
130602,38.577026,23.630938
350451,36.730824,22.854583
130604,38.574421,23.642977
30308,37.411675,23.32557
220374,37.663748,21.329029
340662,36.357736,25.446932
200077,35.408142,24.197956
340231,37.811149,24.886768
430191,40.733805,22.13782
390033,38.675862,20.69568
430192,40.734318,22.13887
430193,40.714008,22.15912
340018,37.01505,25.132755
330304,40.433392,21.903733
330102,40.262266,21.325431
91204,40.710058,23.698025
67789,37.828123,24.038136
67792,37.836553,24.047133
330042,40.299228,21.792746
60212,38.053502,23.767037
340524,36.643086,24.88894
130504,38.800712,23.426041
330151,40.200471,22.021337
290119,38.172499,20.491497
440006,40.270983,22.511121
60709,38.104274,23.770054
310042,41.008745,22.664184
400101,39.224835,23.218996
190022,40.311944,23.061892
260120,40.792642,24.239867
440297,40.500223,22.439576
290160,38.254958,20.628704
340663,36.354668,25.448879
290161,38.228562,20.642725
250051,40.272426,20.766045
340664,36.35203,25.458559
300267,39.783962,19.708172
300270,39.787565,19.692537
510265,41.128702,25.038623
200518,35.409573,23.928309
240044,35.316539,25.390904
190269,40.277835,23.163887
410174,37.051814,22.045793
490399,41.085239,23.544024
360110,39.573167,22.304639
60224,37.883295,23.935476
360144,39.52974,22.268146
490397,41.091556,23.548944
490060,41.068377,23.39301
60257,37.98226,23.763051
480077,37.70337,26.904934
64151,37.938214,23.723402
64155,37.936398,23.727124
64156,37.935679,23.726955
110689,36.963476,26.959852
110693,36.965385,26.955987
110712,36.213502,28.113989
110716,36.221856,28.122859
350221,37.031442,22.522091
68069,37.983164,23.724234
68063,37.985864,23.72381
420074,37.940648,23.645626
68065,37.987979,23.726038
60277,38.130942,23.858555
60277,38.130942,23.858555
350464,36.492644,22.416149
40250,37.798561,21.903176
260091,40.937601,24.408921
68046,37.985525,23.762427
230038,40.523205,22.203688
470262,41.089659,25.558926
60304,37.883295,23.935476
68045,37.98226,23.763051
68048,37.98342,23.76037
320038,37.893662,22.592998
250056,39.652178,20.842256
490027,41.091556,23.548944
290159,38.252648,20.629749
91392,40.475019,22.955331
60251,37.947083,23.715529
210068,38.297931,26.007895
60688,38.045126,23.804014
60286,37.979561,23.726586
150068,38.939809,22.115212
340135,36.932851,24.733966
450198,39.296564,20.718119
440012,40.242929,22.377953
40119,37.507227,22.376137
260002,41.0396,24.613574
410156,37.077432,22.050822
340202,37.885082,24.737692
170038,38.666233,22.00248
140096,39.028946,21.446785
170072,38.643022,22.218392
170009,38.50185,22.132709
340171,37.539835,25.162117
410163,36.994842,22.155702
250210,39.93342,20.464018
90105,40.687845,22.950508
60262,37.997519,23.716955
400074,39.097886,23.077841
250115,40.24231,20.818288
290130,38.391111,20.660639
340705,36.71165,25.296326
200514,35.455361,23.913692
80032,39.466745,20.511453
30142,37.99365,23.731034
120387,41.345238,26.497899
320089,37.956161,22.801015
240151,35.315179,25.021721
490051,41.121752,23.649596
400128,39.327245,22.923281
440043,39.992326,22.623917
60246,38.080073,23.736107
240383,35.300297,25.082395
430195,40.719585,22.129827
260263,40.929982,24.307587
410166,37.300953,21.965642
410076,37.242759,22.001249
410392,36.990783,21.651346
20095,38.739497,21.347926
60136,37.963987,23.571556
68074,37.989242,23.751498
350200,37.023891,22.440738
130143,38.075511,24.378169
130150,38.214474,24.239129
340532,36.796455,25.823517
110081,35.505851,27.210922
200388,35.289466,23.786364
200394,35.542601,23.77913
200395,35.542601,23.77913
200403,35.542601,23.77913
100159,41.151761,24.138448
350339,36.804056,22.851209
250377,39.531963,20.691445
200405,35.542601,23.77913
200406,35.542601,23.77913
450066,39.164739,20.752384
190131,39.987126,23.906255
90151,40.721195,23.173403
340255,37.817599,24.835496
120390,41.507831,26.280187
130332,38.874257,24.564388
250428,39.523086,21.10204
120391,41.348682,26.493696
230049,40.631354,22.130108
400239,39.168292,23.612895
340667,36.340882,25.451978
260265,40.93147,24.306809
390005,38.760072,20.618784
60271,37.824473,23.809039
280015,40.506366,21.380345
380004,39.080086,26.37112
64368,38.010204,23.862354
130311,38.425804,23.670474
430030,40.76783,22.153381
340534,36.792045,25.779392
340535,36.916369,25.983711
61732,37.904435,23.748935
61829,37.99932,23.77019
61928,38.039749,23.842533
62006,38.057985,23.832787
370274,35.295224,25.52981
20090,38.844278,21.547396
400082,39.366872,22.954572
61488,37.963413,23.720169
310061,41.165153,22.80248
60717,38.105832,23.765952
60720,38.106534,23.7687
150135,39.127599,22.303955
100085,41.197361,24.014836
30002,37.520061,22.576806
91375,40.468067,22.994197
60238,38.010149,23.848731
91376,40.47003,22.95668
60356,37.992361,23.39535
360101,39.636192,22.421966
60051,38.010149,23.848731
20553,38.625986,21.407521
300053,39.612696,19.815156
240135,35.2112,25.195603
340226,37.399583,24.877374
320131,37.823342,22.749961
490398,41.091556,23.548944
50216,39.433111,21.075712
150188,38.923827,22.164896
130002,38.109643,24.440345
40276,37.615469,22.348305
260258,40.872979,24.187384
260259,40.881719,24.189658
20163,38.780503,21.5267
20110,38.835015,21.246661
400164,39.163847,23.487525
50104,39.293893,21.422163
10778,38.141708,21.480389
60027,38.023176,23.802156
10257,38.258667,21.744399
340687,37.04007,25.081258
67761,37.980569,23.736412
61481,38.137676,23.879457
61482,38.140754,23.87992
190240,40.013368,23.529771
240102,35.284593,25.190089
170041,38.610691,22.197708
20357,38.687386,21.474936
340671,37.449801,25.33006
60255,37.974386,23.749163
360094,39.665431,22.399131
350227,36.681088,22.430724
20150,38.645895,21.689908
420414,37.500276,23.452339
400031,39.307432,23.120996
290158,38.4514,20.551743
60211,37.989242,23.751498
62146,38.047628,23.809635
62787,37.919872,23.745342
60395,38.010149,23.848731
91459,40.640401,23.027011
510267,41.122236,25.009356
400281,39.183146,22.742618
510276,40.985358,24.796006
500392,39.558591,21.828742
150386,38.650838,23.008741
500394,39.463649,21.69272
300293,39.613688,19.846329
70296,38.339184,23.651316
460125,35.191648,24.394172
380240,39.883206,25.065883
67796,37.839384,23.869236
67804,37.827226,23.849444
67805,37.82639,23.845244
430004,40.972584,22.058679
90077,40.480945,23.138748
20031,38.666334,21.730283
360365,39.631733,22.445528
360366,39.628763,22.460884
91446,40.767686,22.930843
20042,38.689795,21.701281
91447,40.797596,22.961899
20018,38.680557,21.751632
